campaign_id,bank_name,campaign_name,campaign_category,source_group,source_url,start_date,end_date,current_status,listing_status,fetch_status,comparison_eligible,classification_confidence,classification_reason,first_seen_at,last_seen_at,last_checked_at,finance_type,profit_share_rate_min,profit_share_rate_max,financing_amount_min,financing_amount_max,maturity_min_months,maturity_max_months,installment_count,allocation_fee_amount,allocation_fee_rate,allocation_fee_status,expense_status,expense_details,campaign_advantage,grace_period_months
522,Türkiye Emlak Katılım,Paraf ile İder Mobilya’da 7 Taksite %15 İndirim Fırsatı!,discount_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-ider-mobilyada-7-taksite-15-indirim-firsati,,,active,active,ok,1,0.97,Başlıktaki açık kampanya sinyaline göre hedefli kategori düzeltmesi.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
523,Türkiye Emlak Katılım,Paraf ile İncehesap.com'da Peşin Fiyatına 3 Taksit Fırsatı!,card_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-incehesapcomda-pesin-fiyatina-3-taksit-firsati,,2026-08-31,active,active,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
524,Türkiye Emlak Katılım,Paraf ile İpekyol’da 4 Taksit Fırsatı!,card_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-ipekyolda-4-taksit-firsati,,2026-08-31,active,active,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
549,Türkiye Emlak Katılım,"Paraf'a Özel Yolcu360'ta Yurt İçi Araç Kiralamalarına Net %10 İndirim, Üstelik Peşin Fiyatına 3 Taksit",discount_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/parafa-ozel-yolcu360ta-yurt-ici-arac-kiralamalarina-net-10-indirim-ustelik-pesin-fiyatina-3-taksit,,2026-08-31,active,active,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
550,Türkiye Emlak Katılım,Pazarama’da Ayın İlk Haftası TROY Haftası!,discount_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/pazaramada-ayin-ilk-haftasi-troy-haftasi,2026-07-01,2026-09-07,active,active,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
551,Türkiye Emlak Katılım,RentGo'da %40 İndirim Fırsatı!,discount_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/rentgoda-40-indirim-firsati,,2026-12-31,active,active,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
552,Türkiye Emlak Katılım,Seyahat Alışverişlerinize 3.500 TL'ye varan ParafPara!,points_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/seyahat-alisverislerinize-3500-tlye-varan-parafpara,2026-08-01,2026-08-31,active,active,ok,1,0.96,Puan avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
554,Türkiye Emlak Katılım,TROY ile idefix’te 3.000 TL İndirim Fırsatı!,discount_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/troy-ile-idefixte-3000-tl-indirim-firsati,2026-08-01,2026-08-31,active,active,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
553,Türkiye Emlak Katılım,Troy Apple’da vade farksız 5 aya varan taksit,card_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/troy-appleda-vade-farksiz-5-aya-varan-taksit,,2026-08-31,active,active,ok,1,0.97,Başlıktaki açık kampanya sinyaline göre hedefli kategori düzeltmesi.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
555,Türkiye Emlak Katılım,Uçak Bileti Harcamalarınıza 2.000 TL ParafPara!,points_campaign,Türkiye Emlak Katılım Bireysel Kampanyalar,https://emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/ucak-bileti-harcamalariniza-2000-tl-parafpara,2026-08-01,2026-08-31,active,active,ok,1,0.96,Puan avantajı bulundu.,2026-08-10T10:23:46+00:00,2026-08-10T11:28:49+00:00,2026-08-10T11:28:49+00:00,,,,,,,,,,,,,,,
245,Türkiye Finans,1.400+ Lounge Noktasında Ücretsiz Konforun Tadını Çıkarın!,other_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ucretsiz-lounge-hizmeti.aspx,,,active,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
222,Türkiye Finans,Aksa Doğalgaz ve 4 farklı otomatik fatura talimatıyla 500 TL Bonus ve 3 taksit fırsatı!,card_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-aksa-nisan-2026.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
240,Türkiye Finans,Asistanlık Hizmetleri,other_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/asistanlik-hizmetleri-2026.aspx,,,active,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
209,Türkiye Finans,"BES ile Hem Yarınınıza Değer Katın, Hem de 650 TL Bonus Kazanın!",insurance_campaign,Türkiye Finans Sigorta Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/bes-ile-yarininiza-deger-katin.aspx,,,active,unknown,ok,1,0.9,Sigorta kampanyası avantajı veya dönemi bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
208,Türkiye Finans,Banka Çalışanlarına Özel İhtiyaç Finansmanı*,finance_campaign,Türkiye Finans Finansman Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/banka-calisanlarina-ozel-ihtiyac-finansmani.aspx,,,active,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,İhtiyaç Finansmanı,3.96,5.06,1000.0,1000000.0,3,36,,,0.5,"Tahsis ücreti %0,50",Masraf bilgisi mevcut,Eğitim masraflarından tadilat harcamalarına kadar hizmet alımına konu tüm ihtiyaçlarınızı kolayca karşılayın.,"Banka çalışanlarına 1.000 TL ile 1.000.000 TL arasında, 3-36 ay vade ve ilk taksitte 3 aya kadar öteleme imkânlı ihtiyaç finansmanı.",3
210,Türkiye Finans,Emeklinin Bankası: Emekli Promosyon Fırsatı,other_campaign,Türkiye Finans Maaş Ödemesi Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/emeklilere-nakit-promosyon.aspx,,,active,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
211,Türkiye Finans,"Faturaları Unutun, 4.000 TL'ye Varan Bonus Kazanın!",card_campaign,Türkiye Finans Dijital Bankacılık Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/fatura-2300tl-bonus.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
201,Türkiye Finans,Faturanıza 3 Aya Kadar Kâr Paysız Taksit!,card_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/fatura.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
212,Türkiye Finans,Günlük Hesap’la İhtiyaç Anında Vadeni Bozma!,other_campaign,Türkiye Finans Birikim / Fon Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/gunluk-hesap-vade-kampanyasi.aspx,,,active,unknown,ok,1,1.0,MANUEL DOĞRULAMA: Kampanyanın ana konusu birikimlerin Günlük Hesap ürününde avantajlı getiriyle değerlendirilmesidir. Mevcut taksonomide yatırım/birikim kategorisi bulunmadığı için other_campaign altında tutulur; kaynak grubu Birikim / Fon olarak korunur.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
198,Türkiye Finans,Happy Bonus Kartınıza Halalbooking Ayrıcalığı,discount_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/Halalbooking.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
206,Türkiye Finans,Happy Kredi Kartı ile 2.500 TL Bonus kazanın!,card_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/yenikart.aspx,,,active,unknown,ok,1,1.0,MANUEL DOĞRULAMA: Kredi kartı kullanımına bağlı somut Bonus ödülü sunan kart kampanyasıdır.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
214,Türkiye Finans,Kamu Çalışanlarına Özel İhtiyaç Finansmanı*,finance_campaign,Türkiye Finans Finansman Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/kamu-calisanlarina-ozel-ihtiyac-finansmani.aspx,,,active,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,İhtiyaç Finansmanı,4.01,5.26,50000.0,400000.0,3,36,,,0.5,"Tahsis ücreti %0,50",Masraf bilgisi mevcut,"Beyaz eşyadan mobilyaya, eğitim masraflarından tadilat harcamalarına kadar tüm ihtiyaçlarınızı kolayca karşılayın.","Kamu çalışanlarına 50.000 TL ile 400.000 TL arasında, 3-36 ay vade ve ilk taksitte 3 aya kadar öteleme imkânlı ihtiyaç finansmanı.",3
215,Türkiye Finans,"Katılım Hesabınızı Şimdi Açın, Daha Yüksek Getiri Oranlarından Yararlanın!",other_campaign,Türkiye Finans Birikim / Fon Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/katilim-hesabi-kampanyasi.aspx,2025-12-31,2026-07-31,expired,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
216,Türkiye Finans,Masrafsız Bankacılık,discount_campaign,Türkiye Finans Dijital Bankacılık Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/masrafsiz-bankacilik.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
217,Türkiye Finans,Mastercard Business Kart’a özel fırsatlar MasterKOBİ’de!,discount_campaign,Türkiye Finans Ticari Kart Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/mastercard-business-kart-firsat.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
213,Türkiye Finans,"Mobilden Türkiye Finanslı Ol, Kâr Paysız 50.000 TL'ye Varan İhtiyaç Finansmanını Kaçırma!",finance_campaign,Türkiye Finans Dijital Bankacılık Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/ihtiyac-finansmani-kampanyasi.aspx,,,active,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,İhtiyaç Finansmanı,0.0,0.0,50000.0,50000.0,3,3,,,,,,,Mobilden müşteri olanlara %0 kâr payı ile 50.000 TL'ye kadar 3 ay vadeli ihtiyaç finansmanı.,
219,Türkiye Finans,Mobil’den Müşteri Olan KOBİ’lerimize Avantaj Paketi,new_customer_campaign,Türkiye Finans Ticari Kampanyalar,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/tuzel-onbarding-avantaj-paketi.aspx,,2026-12-31,active,unknown,ok,1,0.95,Yeni müşteri avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
199,Türkiye Finans,Okul Ödemelerinize Kâr Paysız Taksit!,card_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/Happy-Bonus-ile-Okul-Odemelerinize-7-Aya-Kadar-Kar-Paysiz-Taksit.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
202,Türkiye Finans,Otomatik Ödeme Talimatınıza 500 TL'ye Varan Bonus!,card_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/ofot.aspx,,,active,unknown,ok,1,1.0,MANUEL DOĞRULAMA: Otomatik ödeme talimatına bağlı Bonus ödülü sunan kart ve ödeme kampanyasıdır.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
203,Türkiye Finans,Pasaport Harcı Ödemelerinize Kâr Paysız Taksit!,card_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/pasaport-harci.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
242,Türkiye Finans,Pilvak İş Birliği ile Pilotlara Özel Âlâ Private Dünyası,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/pilvak-pilot-kampanyasi.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
205,Türkiye Finans,Sağlık Harcamalarınıza Kâr Paysız Taksit!,card_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/saglik-kar-paysiz-3-taksit.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
236,Türkiye Finans,Sağlık Meslek Paketi Avantajlarından Âlâ Bankacılık Ayrıcalığı İle Yararlanın!,other_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-saglik-meslek-paketi-2026.aspx,,,active,unknown,ok,1,1.0,MANUEL DOĞRULAMA: Paket yalnızca yeni müşterilere özel değildir; mevcut ve yeni sağlık meslek grubu müşterileri yararlanabilir. Meslek grubuna özel çoklu avantaj paketi olarak sınıflandırıldı.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
204,Türkiye Finans,Sevimli Dostlarınız için Petidi.com’da 250 TL İndirim Fırsatı!,discount_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/petidi_.aspx,,2026-12-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
237,Türkiye Finans,TÜSHAD Üyeleri Âlâ Bankacılık Dünyası ile Daha Ayrıcalıklı!,new_customer_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-tushad-kampanyasi.aspx,,,active,unknown,ok,1,0.95,Yeni müşteri avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
218,Türkiye Finans,Türkiye Finans Avantajlarıyla Mobilden Tanışın,discount_campaign,Türkiye Finans Dijital Bankacılık Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/turkiye-finans-avantajlariyla-mobilden-tanis.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
200,Türkiye Finans,Vergi Ödemelerinize Kâr Paysız Taksit!,card_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/Happy-Bonus-ile-Vergi-Odemelerinize-Kar-Paysiz-Taksit.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
220,Türkiye Finans,Yakınını Mobil Şubeye Davet Et Bonus Kazan,new_customer_campaign,Türkiye Finans Dijital Bankacılık Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/yakininizi-davet-edin.aspx,,,active,unknown,ok,1,0.95,Yeni müşteri avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
221,Türkiye Finans,Yeni Yatırım Hesabınıza Sıfır Komisyon Oranı,other_campaign,Türkiye Finans Yatırım Kampanyaları,https://turkiyefinans.com.tr/tr-tr/kampanyalar/Sayfalar/yeni-yatirim-hesabiniza-sifir-komisyon.aspx,2026-08-01,2026-10-31,active,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
207,Türkiye Finans,Yolcu360'da Happy Kart'la Araç Kiralamak Daha Avantajlı,discount_campaign,Türkiye Finans Happy Kart Kampanyaları,https://happycard.com.tr/kampanyalar/Sayfalar/yolcu360.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
239,Türkiye Finans,Yolcu360’da Araç Kiralamak Daha Avantajlı!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-yolcu360-nisan-2026.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
223,Türkiye Finans,Âlâ Bankacılık Ayrıcalıklar Dünyasında GastroClub Üyeliği İle Keyifli Bir Deneyime Adım Atın!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-bankaciliktan-gastroclub-uyeligi.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
241,Türkiye Finans,Âlâ Kart ile Bonuslarınız Mil Puanına Dönüşüyor!,points_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/mil-ayricaligi.aspx,,,active,unknown,ok,1,1.0,MANUEL DOĞRULAMA: Kampanya Bonusların mil puanına dönüşümünü sağladığı için puan kampanyasıdır.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
227,Türkiye Finans,Âlâ Kart ile Fatura Ödemenize 3 aya Kadar Kâr Paysız Taksit!,card_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-fatura-2026.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
228,Türkiye Finans,Âlâ Kart ile Halalbooking’de Statünüzü Yükseltin!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-halal-booking-2026.aspx,,2026-12-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
229,Türkiye Finans,Âlâ Kart ile Havalimanı ve VIP Transfer Hizmetinden %25 + %50 İndirimle Yararlanın!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-havalimani-vip-transfer.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
225,Türkiye Finans,Âlâ Kart ile Okul Ödemelerinize 3 Aya Kadar Kâr Paysız Taksit!,card_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-egitim-nisan-2026.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
231,Türkiye Finans,Âlâ Kart ile Restoran Harcamalarınızdan %10 İndirim Kazanın!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-kart-restoran-harcamalariniza-bonus.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
235,Türkiye Finans,Âlâ Kart ile Sağlık Harcamanıza 3 Aya Kadar Kâr Paysız Taksit!,card_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-saglik-2026.aspx,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
244,Türkiye Finans,Âlâ Kart ile Sinema ve Tiyatro Biletlerinizi %50 İndirimli Alın!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/sinema-tiyatro-indirimi-kampanyasi.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
243,Türkiye Finans,Âlâ Kart ile Yapacağınız Seyahat ve Konaklama Harcamalarınızdan %10 İndirim Kazanın!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/seyahat-kampanyasi.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
246,Türkiye Finans,Âlâ Kart ile Yapacağınız Yurt Dışı Harcamalarından %10 İndirim Kazanın!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/yurt-disi-harcamalari-kampanya.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
234,Türkiye Finans,Âlâ Kart ile İstanbul ve Sabiha Gökçen Havalimanı Otopark Harcamalarınızdan %50 İndirim Kazanın!,discount_campaign,Türkiye Finans Âlâ Kart Kampanyaları,https://turkiyefinansala.com/tr-tr/kampanyalar/Sayfalar/ala-otopark-kampanyasi.aspx,,,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-04T06:21:46+00:00,2026-08-04T11:50:09+00:00,2026-08-04T11:50:09+00:00,,,,,,,,,,,,,,,
